Name,Station,Device ID,East [m],North [m],Up [m] (Fixed)
Power String Average,22,2,-138.03389551572468,1708.0050810626756,0.0
Solar Panel 1a,22,101,-3.5092962101400644,18.26784524584059,0.0
Solar Panel 1b,22,101,-2.4916356833849704,18.559954624195825,0.0
Solar Panel 2a,22,102,3.3765511145099936,19.873661018772736,0.0
Solar Panel 2b,22,102,4.492166475751134,20.109960563502,0.0
DAQ Box Corner 1,22,100,0.0551104110961659,19.249623544022825,0.0
DAQ Box Corner 2,22,100,1.295527941603268,20.13717064414118,0.0
