Name,Station,Device ID,East [m],North [m],Up [m] (Fixed)
Power String Average,12,2,-1352.3642113604155,1911.173372358636,0.0
Solar Panel 1a,12,101,2.341531616011025,19.841880139635123,0.0
Solar Panel 1b,12,101,4.012024830580458,20.25800856366027,0.0
Solar Panel 2a,12,102,-2.6917368285548946,20.038888095206172,0.0
Solar Panel 2b,12,102,-4.275668875671727,20.581682931237538,0.0
DAQ Box Corner 1,12,100,-0.5441396844578321,21.147996071838637,0.0
DAQ Box Corner 2,12,100,0.916006917749428,19.718983458509,0.0
