Name,Station,Device ID,East [m],North [m],Up [m] (Fixed)
Power String Average,24,2,269.0873968468543,4133.061206995149,0.0
Solar Panel 1a,24,101,4.416258952104727,19.742422939422795,0.0
Solar Panel 1b,24,101,3.2881344399988848,19.917560557957582,0.0
Solar Panel 2a,24,102,0.8938263978118357,23.02524046070812,0.0
Solar Panel 2b,24,102,1.0777173083040452,24.13877098419107,0.0
DAQ Box Corner 1,24,100,-0.9221273452280913,20.5743325041185,0.0
DAQ Box Corner 2,24,100,0.9969803673352544,20.96387838144983,0.0
