Name,Station,Device ID,East [m],North [m],Up [m] (Fixed)
Power String Center,24,2,269.0876650734004,4133.044108348776,0.0
Solar Panel 1a,24,101,4.415990725558629,19.759521585796392,0.0
Solar Panel 1b,24,101,3.287866213452787,19.934659204331183,0.0
Solar Panel 2a,24,102,0.8935581712657381,23.04233910708172,0.0
Solar Panel 2b,24,102,1.0774490817579476,24.155869630564663,0.0
DAQ Box Corner 1,24,100,-0.9223955717741888,20.5914311504921,0.0
DAQ Box Corner 2,24,100,0.9967121407891568,20.980977027823428,0.0
